business_name,city,zone,reason,matched_existing_record,matched_source_file
OPTICAS MEDICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas medica,deduplication_index.csv
OPTICAS LUNA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas luna,deduplication_index.csv
OPTICAS LEOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas leos,deduplication_index.csv
ÓPTICAS GAITÁN,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas gaitan,deduplication_index.csv
OPTICAS DEVLYN B901,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas devlyn b901,deduplication_index.csv
OPTICAS DEVLYN B266,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas devlyn b266,deduplication_index.csv
OPTICAS DEVLYN A772,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas devlyn a772,deduplication_index.csv
OPTICAS DE DESCUENTO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,opticas de descuento,deduplication_index.csv
OPTICA WIZAR,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica wizar,deduplication_index.csv
OPTICA VISTRA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica vistra,deduplication_index.csv
OPTICA VISSIONS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica vissions,deduplication_index.csv
OPTICA VISION,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica vision,deduplication_index.csv
OPTICA VEO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica veo,deduplication_index.csv
OPTICA VARIEDADES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica variedades,deduplication_index.csv
Óptica Ulloa,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523314368927,deduplication_index.csv
OPTICA TU OPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica tu optica,deduplication_index.csv
OPTICA SIWEL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica siwel,deduplication_index.csv
OPTICA SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica sin nombre,deduplication_index.csv
ÓPTICA SANTINI,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica santini,deduplication_index.csv
OPTICA SAN PABLO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica san pablo,deduplication_index.csv
OPTICA SAN NICOLAS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica san nicolas,deduplication_index.csv
OPTICA SAN MARTIN,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica san martin,deduplication_index.csv
OPTICA SAN DIEGO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica san diego,deduplication_index.csv
OPTICA SAN DIEGO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica san diego,deduplication_index.csv
OPTICA SAINT MICHAEL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica saint michael,deduplication_index.csv
OPTICA PROSALUD,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica prosalud,deduplication_index.csv
OPTICA PRISMA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica prisma,deduplication_index.csv
OPTICA PRE MEDIC,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica pre medic,deduplication_index.csv
OPTICA PARIS JR HOSPITAL LA LECHUZA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica paris jr hospital la lechuza,deduplication_index.csv
OPTICA PARIS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica paris,deduplication_index.csv
OPTICA PALOMINO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica palomino,deduplication_index.csv
OPTICA OMEGA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica omega,deduplication_index.csv
OPTICA OJOS FELICES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica ojos felices,deduplication_index.csv
OPTICA NUÑEZ,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica nunez,deduplication_index.csv
OPTICA NUEVA VISION,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica nueva vision,deduplication_index.csv
OPTICA MULTILENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica multilentes,deduplication_index.csv
OPTICA MERINO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica merino,deduplication_index.csv
OPTICA MENDOZA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica mendoza,deduplication_index.csv
OPTICA MAKO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica mako,deduplication_index.csv
OPTICA LINCEO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica linceo,deduplication_index.csv
OPTICA LENZ,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica lenz,deduplication_index.csv
OPTICA LASER LC,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica laser lc,deduplication_index.csv
OPTICA LA MERCED,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica la merced,deduplication_index.csv
OPTICA LA LECHUZA JR,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica la lechuza jr,deduplication_index.csv
OPTICA LA ESPERANZA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica la esperanza,deduplication_index.csv
OPTICA JASADI,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica jasadi,deduplication_index.csv
OPTICA JALISCO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica jalisco,deduplication_index.csv
OPTICA ISABEL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica isabel,deduplication_index.csv
OPTICA INTERNACIONAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica internacional,deduplication_index.csv
OPTICA INDUSTRIAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica industrial,deduplication_index.csv
OPTICA IDEAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica ideal,deduplication_index.csv
OPTICA GARZON,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica garzon,deduplication_index.csv
OPTICA EXPRESS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica express,deduplication_index.csv
OPTICA EN FARMACIA GEMINIS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica en farmacia geminis,deduplication_index.csv
OPTICA ECONOMICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica economica,deduplication_index.csv
ÓPTICA DELGADO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica delgado,deduplication_index.csv
ÓPTICA DEL PARQUE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica del parque,deduplication_index.csv
OPTICA DEL CARMEN,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica del carmen,deduplication_index.csv
OPTICA DE JESUS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica de jesus,deduplication_index.csv
OPTICA DE GUADALAJARA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica de guadalajara,deduplication_index.csv
OPTICA CRISTAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica cristal,deduplication_index.csv
OPTICA CRISTAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica cristal,deduplication_index.csv
OPTICA CRISTAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica cristal,deduplication_index.csv
OPTICA CONTACTO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica contacto,deduplication_index.csv
OPTICA CLEAN VISION,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica clean vision,deduplication_index.csv
OPTICA CLARITY,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica clarity,deduplication_index.csv
OPTICA CHAPULTEPEC,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica chapultepec,deduplication_index.csv
OPTICA BRIX,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica brix,deduplication_index.csv
OPTICA AZPEITIA 1446 A,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica azpeitia 1446 a,deduplication_index.csv
OPTICA ALEJANDRA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica alejandra,deduplication_index.csv
OPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optica,deduplication_index.csv
OPTIC STORE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,optic store,deduplication_index.csv
OJOPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,ojoptica,deduplication_index.csv
MUNDO DE LOS LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,mundo de los lentes,deduplication_index.csv
LOS LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,los lentes,deduplication_index.csv
LENTICON LENS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lenticon lens,deduplication_index.csv
LENTES Y NOVEDADES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lentes y novedades,deduplication_index.csv
LENTES Y NOVEDADES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lentes y novedades,deduplication_index.csv
LENTES Y BISUTERIA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lentes y bisuteria,deduplication_index.csv
LENTES DE SOL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lentes de sol,deduplication_index.csv
LENTES DE CONTACTO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lentes de contacto,deduplication_index.csv
LENTERIA SALUD VISUAL,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lenteria salud visual,deduplication_index.csv
LENTELOPOLIS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,lentelopolis,deduplication_index.csv
LEDEZMA OPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523316232480,deduplication_index.csv
LEDESMA ÓPTICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,ledesma opticos,deduplication_index.csv
LABORATORIO DE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,laboratorio de lentes,deduplication_index.csv
LA ESQUINA DE TUS OJOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,la esquina de tus ojos,deduplication_index.csv
INOVA VISIÓN,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,inova vision,deduplication_index.csv
INOVA VISION,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,inova vision,deduplication_index.csv
HORUS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,horus,deduplication_index.csv
HOROPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,horoptica,deduplication_index.csv
GAFASTMK,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,gafastmk,deduplication_index.csv
GAFAS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,gafas,deduplication_index.csv
FABRICA DE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,fabrica de lentes,deduplication_index.csv
FABRICA DE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,fabrica de lentes,deduplication_index.csv
FABRICA DE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,fabrica de lentes,deduplication_index.csv
Euro Visión,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,euro vision,deduplication_index.csv
ENTRE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,entre lentes,deduplication_index.csv
EL MUNDO DE LOS LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,el mundo de los lentes,deduplication_index.csv
DISTRIBUIDORA SERRANO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,distribuidora serrano,deduplication_index.csv
DISTRIBUIDORA OPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,distribuidora optica,deduplication_index.csv
DISTRIBUIDORA EUROPEA DE ARTICULOS OPTICOS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,distribuidora europea de articulos opticos,deduplication_index.csv
DIOPTIX,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,dioptix,deduplication_index.csv
CONSULTORIO MEDICO DE OFTALMOLOGIA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,consultorio medico de oftalmologia,deduplication_index.csv
CONFORTLENS,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,confortlens,deduplication_index.csv
COMERCIO AL POR MENOR DE LENTES SIN NOMBRE,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,comercio al por menor de lentes sin nombre,deduplication_index.csv
COMERCIO AL POR MENOR DE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,comercio al por menor de lentes,deduplication_index.csv
COMERCIO AL POR MENOR DE LENTES,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,comercio al por menor de lentes,deduplication_index.csv
CENTRO OFTAMOLOGICO SANTA TERESA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,centro oftamologico santa teresa,deduplication_index.csv
BODEGA OPTICA,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,bodega optica,deduplication_index.csv
BEST VISION,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,best vision,deduplication_index.csv
ALTAVISTA OPTICA Y LABORATORIO,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,altavista optica y laboratorio,deduplication_index.csv
ABASTECEDORA OPTICA LEON,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,abastecedora optica leon,deduplication_index.csv
Dentalign - Dentists and Orthodontist,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523310918893,deduplication_index.csv
Casa Moriori,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523313368348,deduplication_index.csv
Broken Cheese Pizza,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,broken cheese pizza,deduplication_index.csv
Ćruz Verde Delgadillo Araujo,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523312018648,deduplication_index.csv
Foco al Aire,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523331211100,deduplication_index.csv
Barrio de Quilmes,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523336474445,deduplication_index.csv
Mariscos Save,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523338131194,deduplication_index.csv
Lonchería Lisboa,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523338129079,deduplication_index.csv
Tacos y Gorditas Elvira,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523322470894,deduplication_index.csv
Tortas ahogadas Hugo,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523313862406,deduplication_index.csv
MESÓN A.C,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523336131918,deduplication_index.csv
AHF México - Wellness Center Guadalajara,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523338015091,deduplication_index.csv
Rearquitectura,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222377569,deduplication_index.csv
Itaymau - Salón de belleza y Spa,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522223794040,deduplication_index.csv
LARR Aparatos Ortopedicos,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222423717,deduplication_index.csv
Azienda Tacos & Grill,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522228897238,deduplication_index.csv
Casa RACSS,Puebla,Angelópolis/Zavaleta/La Paz,same normalized business name as previous campaign,casa racss,deduplication_index.csv
Ortho Tech (órtesis y prótesis),Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222377543,deduplication_index.csv
La Casa Del Mendrugo,Puebla,Angelópolis/Zavaleta/La Paz,same normalized business name as previous campaign,la casa del mendrugo,deduplication_index.csv
La Cocina de Elvia,Puebla,Angelópolis/Zavaleta/La Paz,same normalized business name as previous campaign,la cocina de elvia,deduplication_index.csv
El Mesón de los Toros,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522227052978,deduplication_index.csv
Kampai,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522221697374,deduplication_index.csv
El Mesón de Don Pancho,Puebla,Angelópolis/Zavaleta/La Paz,same normalized business name as previous campaign,el meson de don pancho,deduplication_index.csv
Bistro 702 - La Paz,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522228062305,deduplication_index.csv
Birria La Yaya,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522223577328,deduplication_index.csv
Parrilla Galbia,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222645793,deduplication_index.csv
La Yaquesita,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522212348665,deduplication_index.csv
Dolce Pecatto Crystal,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522226949494,deduplication_index.csv
Dolce Pecatto Dorada,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522226949494,deduplication_index.csv
Dolce Pecatto Portales,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522226949494,deduplication_index.csv
Dolce Pecatto San Pedro,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522226949494,deduplication_index.csv
Café Aguirre,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522229562771,deduplication_index.csv
Tacos La china,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522225022663,deduplication_index.csv
Dentalia,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Farmacia veterinaria Acuario,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222322456,deduplication_index.csv
La Chilaquileria,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522212777996,deduplication_index.csv
El Zapata,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522226033512,deduplication_index.csv
Minerva Hospital Veterinario,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222312511,deduplication_index.csv
Los Vampiros Emparedados,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222799499,deduplication_index.csv
Herrera Fuentes Dental,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522223864172,deduplication_index.csv
Bistro 702 - Angelópolis,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222257529,deduplication_index.csv
TAISHŌRI,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522221695478,deduplication_index.csv
Rodri's Pizza,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522222845050,deduplication_index.csv
Pasta y Pizza Verona,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522228881704,deduplication_index.csv
Tacos Cabo,Puebla,Angelópolis/Zavaleta/La Paz,same normalized phone as previous campaign,522228894924,deduplication_index.csv
Opticas Optimolina,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized business name as previous campaign,opticas optimolina,deduplication_index.csv
La Pigua,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999203605,deduplication_index.csv
La Revo Bar and Fajita House,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992917250,deduplication_index.csv
Toro Cortes Finos,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999813850,deduplication_index.csv
Sushi Co.,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999443232,deduplication_index.csv
Misión Animal,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991833102,deduplication_index.csv
Oftalmérida,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999271792,deduplication_index.csv
CEDIMMONT,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991950267,deduplication_index.csv
Balance Total,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992184359,deduplication_index.csv
Pizza Hut,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized business name as previous campaign,pizza hut,deduplication_index.csv
Pescadería La Ribera,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999446099,deduplication_index.csv
"Caamal, Caamal",Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999258824,deduplication_index.csv
Pastelicioso Gourmet,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529997388229,deduplication_index.csv
Pastelicioso Gourmet,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529997388221,deduplication_index.csv
Gin 47,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992171529,deduplication_index.csv
Devlyn,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999415749,deduplication_index.csv
D'OR24K Prestige,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991323009,deduplication_index.csv
d-uñas,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999415294,deduplication_index.csv
Natural Scents,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999416005,deduplication_index.csv
Opticas Lux,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999415791,deduplication_index.csv
Johnny Rockets,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized business name as previous campaign,johnny rockets,deduplication_index.csv
L'Izzo,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999415630,deduplication_index.csv
Sushi Roll Restaurante,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999416831,deduplication_index.csv
La pequeña Susana,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized business name as previous campaign,la pequena susana,deduplication_index.csv
Katun,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999201482,deduplication_index.csv
Shill&Go,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529994311342,deduplication_index.csv
Spa & star alta cosmetología,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529993265564,deduplication_index.csv
Odymed,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991048455,deduplication_index.csv
Emilia's - Pizza & Pasta,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991646107,deduplication_index.csv
Tokyo Shushi,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991956819,deduplication_index.csv
TAITTO EXPRESS,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized business name as previous campaign,taitto express,deduplication_index.csv
Merci,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999488281,deduplication_index.csv
Dentalia,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Mr. Pampas,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529993491496,deduplication_index.csv
Talula Bar Natural,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529997252175,deduplication_index.csv
Avocado,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529993775166,deduplication_index.csv
Ojo de Aqua,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992377930,deduplication_index.csv
Las Coronelas MID,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,525642450784,deduplication_index.csv
Kōfuku,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992195230,deduplication_index.csv
Jerome Steak Bistro,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999482837,deduplication_index.csv
Jerome,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529999482837,deduplication_index.csv
Cocina Don José,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992241783,deduplication_index.csv
Nuevo San Fernando Cochinita Y Lechon,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529993505923,deduplication_index.csv
Terapias Orientales,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991914209,deduplication_index.csv
La Casa de los Animales,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991774818,deduplication_index.csv
La Ceiba de la Xtabay,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized business name as previous campaign,la ceiba de la xtabay,deduplication_index.csv
Mayan Salón & Spa,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992922935,deduplication_index.csv
Restaurante Canek Mérida,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529994882210,deduplication_index.csv
La Piazza Stuffed MID,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529992626688,deduplication_index.csv
Restaurante Las Cazuelas,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,same normalized phone as previous campaign,529991831890,deduplication_index.csv
Sushi Roll,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,same normalized business name as previous campaign,529988841444,deduplication_index.csv
Dentalia,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Vips,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,same normalized business name as previous campaign,528009008477,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221082587,deduplication_index.csv
Laboratorio Médico Polanco,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,laboratorio medico polanco,deduplication_index.csv
