business_name,niche,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Metro Hostal Boutique,,Ciudad de México,Ciudad de México,+52 55 7825 8051,525578258051,valid_format_only,Modern/official website found,https://metrohostal.com/,https://www.openstreetmap.org/node/4931701422
Fralugio distribuidor electrónica,Restaurante boutique,Ciudad de México,Ciudad de México,55-26874082,525526874082,valid_format_only,Modern/official website found,https://fralugio.com/,https://www.openstreetmap.org/node/4937318024
El Chavalete,,Ciudad de México,Ciudad de México,55125545,,invalid_phone,Modern/official website found,www.elchavalete.com,https://www.openstreetmap.org/node/4978337001
Pizza amore,Restaurante boutique,Ciudad de México,Ciudad de México,5671702214,525671702214,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/4985319922
Banamex,,Ciudad de México,Ciudad de México,528000212345,528000212345,valid_format_only,Modern/official website found,https://www.banamex.com/,https://www.openstreetmap.org/node/4987341787
Cervecería de Barrio,,Ciudad de México,Ciudad de México,+525591306252,525591306252,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/4987398051
Pottery Barn,,Ciudad de México,Ciudad de México,+52 55 5531 8637,525555318637,valid_format_only,Modern/official website found,https://www.potterybarn.com.mx/tienda/home,https://www.openstreetmap.org/node/4991375406
Cafebrería El Péndulo,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5259 7604,525552597604,valid_format_only,Modern/official website found,www.pendulo.com,https://www.openstreetmap.org/node/4993700498
Cafebrería El Péndulo,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5606 1866,525556061866,valid_format_only,Modern/official website found,www.pendulo.com,https://www.openstreetmap.org/node/4993702628
Cafebrería El Péndulo,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5208 2327,525552082327,valid_format_only,Modern/official website found,https://www.pendulo.com,https://www.openstreetmap.org/node/4993704576
Taquilla CEA Yautlica,,Iztapalapa,Iztapalapa,+52 55 2231 2546,525522312546,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5004026368
"Servnet México, S.A. de C.V.",,Cd. de México,Cd. de México,01 55 1209 0909,,invalid_phone,Modern/official website found,https://www.serv.net.mx/,https://www.openstreetmap.org/node/5007970168
Café del Parque,,Ciudad de México,Ciudad de México,+52 55 5281 8623,525552818623,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5008545539
Telas Bayón San Ángel,,Ciudad de México,Ciudad de México,+525555506515,525555506515,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5010275747
Taqueria los Pericos,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5687 2109,525556872109,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5017193182
Cinemex Manacar,,Ciudad de México,Ciudad de México,+52 55 5257 6969,525552576969,valid_format_only,Modern/official website found,https://cinemex.com/,https://www.openstreetmap.org/node/5018601024
Pizza del Perro Negro,Restaurante boutique,Ciudad de México,Ciudad de México,+5215553517401,525553517401,valid_format_only,Modern/official website found,https://muertealapizzafalsa.com/,https://www.openstreetmap.org/node/5019001328
Carapapa,Restaurante boutique,Ciudad de México,Ciudad de México,56585445,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5020943523
Cinépolis Parque Jardín Azcapotzalco,,Ciudad de México,Ciudad de México,+52 55 2122 6060,525521226060,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5022790588
Dulce Romita,,Ciudad de México,Ciudad de México,5570095043,525570095043,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5022838521
Multi farmacias,,Ciudad de México,Ciudad de México,55545954,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5031150722
Pimpin' my Bike,,CDMX,CDMX,55 5536 9977,525555369977,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5031223713
Cinemex Portal Vallejo,,Ciudad de México,Ciudad de México,+52 55 5257 6969,525552576969,valid_format_only,Modern/official website found,https://cinemex.com/,https://www.openstreetmap.org/node/5031389585
Pollería Gallo,,Ciudad de México,Ciudad de México,+52 55 56591262,525556591262,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5037900730
Bordados del Ecuador,,Ciudad de México,Ciudad de México,5522510712,525522510712,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5040003022
Primaria Simón Bolívar,,Ciudad de México,Ciudad de México,57859755,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5040011622
Domino's Pizza,,Ciudad de México,Ciudad de México,56131311,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5043478943
Sección Consular de la Embajada de la República Popular China,,Ciudad de México,Ciudad de México,56164324,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5043862621
Teatro Ramiro Jiménez,,Ciudad de México,Ciudad de México,56885255,,invalid_phone,Modern/official website found,https://www.teatroramirojimenez.com/,https://www.openstreetmap.org/node/5060667127
Teatro San Millán,,Ciudad de México,Ciudad de México,015555663233,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5060667522
Fab Lab Impact,,Ciudad de México,Ciudad de México,+52 55 55266112,525555266112,valid_format_only,Modern/official website found,http://www.fablabimpact.org/,https://www.openstreetmap.org/node/5076486255
Daikoku,Restaurante boutique,Ciudad de México,Ciudad de México,+525555849419,525555849419,valid_format_only,Modern/official website found,https://daikoku.mx/,https://www.openstreetmap.org/node/5087272621
Servicios Integrales Veterinarios,Veterinaria,Ciudad de México,Ciudad de México,+525562674370,525562674370,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5092482109
Tortillería Cairo,,Ciudad de México,Ciudad de México,57029583,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5095080721
Moto Refaccionaria Hausen,,Ciudad de México,Ciudad de México,01 55 5751 3575,,invalid_phone,Only social/profile link found,https://moto-hausen.business.site/,https://www.openstreetmap.org/node/5104486521
MVS Radio,,Ciudad de México,Ciudad de México,01 55 5263 2100,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5111373923
NH Collection Mexico City Centro Histórico,,Ciudad de México,Ciudad de México,+52 55 51301850,525551301850,valid_format_only,Modern/official website found,https://www.nh-hotels.com/en/hotel/nh-collection-mexico-city-centro-historico,https://www.openstreetmap.org/node/5119046423
La Brasitas de la Guerrero,Restaurante boutique,Ciudad de México,Ciudad de México,5543190867,525543190867,valid_format_only,Only social/profile link found,https://www.facebook.com/LasBrasitasDeLaGuerrero/,https://www.openstreetmap.org/node/5140438321
Review Quality,,Ciudad de México,Ciudad de México,55 5540 7242,525555407242,valid_format_only,Modern/official website found,https://toeic.mx/,https://www.openstreetmap.org/node/5150669322
Centro Cultural y Recreativo Niños Héroes,,Benito Juárez,Santa Cruz Atoyac,+52 55 56040127,525556040127,valid_format_only,Modern/official website found,www.dif.df.gob.mx,https://www.openstreetmap.org/node/5153957612
Hacienda de Cortés,Restaurante boutique,Ciudad de México,Coyoacán,56593741,,invalid_phone,Modern/official website found,http://haciendadecortes.com.mx,https://www.openstreetmap.org/node/5155760422
MacStore,,Ciudad de México,Ciudad de México,+52 55 9244 4352,525592444352,valid_format_only,Modern/official website found,https://www.macstoreonline.com.mx,https://www.openstreetmap.org/node/5157376922
Embajada de Portugal,,México,México,+5255 55207897,525555207897,valid_format_only,Modern/official website found,https://mexico.embaixadaportugal.mne.gov.pt,https://www.openstreetmap.org/node/5159028323
Dryclean Mex,,Ciudad de México,Ciudad de México,5568409749,525568409749,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5171365698
Mini Super Zapata,,Ciudad de México,Ciudad de México,91317500,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5174793324
Cruzeiro,,Ciudad de México,Ciudad de México,56883438,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5175805623
"ISSSTE Unidad Especial Centro de Apoyo Diagnóstico ""San Rafael""",,Ciudad de México,Ciudad de México,55462298,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5190989121
Tu Chela,,Ciudad de México,Del Carmen,56045934,,invalid_phone,Modern/official website found,https://www.tuchela.com/,https://www.openstreetmap.org/node/5195010723
Petco (Express),,Ciudad de México,Ciudad de México,(55) 5668-1203,525556681203,valid_format_only,Modern/official website found,https://www.petco.com.mx/petco/en/,https://www.openstreetmap.org/node/5197360233
Domino's Pizza,,Ciudad de México,Ciudad de México,56816646,,invalid_phone,Modern/official website found,https://www.dominos.com.mx/,https://www.openstreetmap.org/node/5197360234
Pressto - Tintorerías y Lavanderías,,Ciudad de México,Ciudad de México,15 20 13 49,,invalid_phone,Modern/official website found,https://mx.pressto.com/,https://www.openstreetmap.org/node/5197360235
Grupo Navel Inmobiliaria,,Ciudad de México,Ciudad de México,"5568-7050, 5568-7690, 5554-3969",,invalid_phone,Modern/official website found,http://www.inmobiliarianavel.com/index.html,https://www.openstreetmap.org/node/5197360236
La Imperial Barber Shop,,Ciudad de México,Ciudad de México,56684486,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5197360237
The Green Corner,,Ciudad de México,Ciudad de México,75876322 | 75876323,,invalid_phone,Modern/official website found,https://www.thegreencorner.org/,https://www.openstreetmap.org/node/5197360541
Cremería Wallander,,Ciudad de México,Ciudad de México,2596-3184,,invalid_phone,Modern/official website found,www.wallander.com.mx,https://www.openstreetmap.org/node/5197360582
Sonora Grill,Restaurante boutique,Ciudad de México,Ciudad de México,+52(55)70981218,525570981218,valid_format_only,Modern/official website found,https://sonoragrill.com.mx/,https://www.openstreetmap.org/node/5204129023
Hertz,,Ciudad de México,Ciudad de México,+52 55 9128 9000,525591289000,valid_format_only,Modern/official website found,https://www.hertzmexico.com/renta-de-autos-cdmx,https://www.openstreetmap.org/node/5205122348
Burrito Loco,Restaurante boutique,Ciudad de México,Ciudad de México,56584990,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5205439023
La Capital,Restaurante boutique,Ciudad de México,Ciudad de México,+525552565159,525552565159,valid_format_only,Modern/official website found,http://lacapitalrestaurante.com/restaurante,https://www.openstreetmap.org/node/5210525923
Multi farmacias,,Ciudad de México,Ciudad de México,55544090,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5222402821
CDC Tláhuac,,Ciudad de México,Ciudad de México,58489837,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5228618722
Otro Lugar de la Mancha,Restaurante boutique,Ciudad de México,Ciudad de México,+53 55 5280 4826,,invalid_phone,Modern/official website found,https://www.lamancha.com.mx/,https://www.openstreetmap.org/node/5229080809
Oficialía Mayor FGJCDMX,,Ciudad de México,Ciudad de México,+5215552009250,525552009250,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5240540221
Kerouac,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 8435 3640,525584353640,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5250660126
Fonda Argentina,Restaurante boutique,Ciudad de México,Ciudad de México,55391617,,invalid_phone,Modern/official website found,https://www.fondaargentina.com/,https://www.openstreetmap.org/node/5257537721
Dermaclinic,,Ciudad de México,Ciudad de México,56581887,,invalid_phone,Modern/official website found,http://www.dermaclinicmexico.com,https://www.openstreetmap.org/node/5260368832
MultiFarmacias,,Ciudad de México,Ciudad de México,56596731,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5260399426
Papa John's,,Ciudad de México,Ciudad de México,56587600,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5260399437
Royal Tattoo,,Ciudad de México,Ciudad de México,56586824,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5260409526
Target Automotriz,,Ciudad de México,Ciudad de México,56589172,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5260410821
Automotriz ALG,,Ciudad de México,Ciudad de México,55784471,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5262925321
Xaman Bar,,Ciudad de México,Ciudad de México,+52 55 5511 0396,525555110396,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5262937124
MacStore,,Mexico City,Mexico City,+52 55 9627 3501,525596273501,valid_format_only,Modern/official website found,https://www.macstoreonline.com.mx,https://www.openstreetmap.org/node/5264485030
Gayosso,,Ciudad de México,Ciudad de México,5523427473,525523427473,valid_format_only,Modern/official website found,https://www.gayosso.com/,https://www.openstreetmap.org/node/5264970822
Librería Coyoacan,,Ciudad de México,Ciudad de México,56590712,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5266912322
Sobreveeduria Dto. 9,,Ciudad de México,Ciudad de México,53992702,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5274264821
Aponte 82,Restaurante boutique,Ciudad de México,Ciudad de México,5591558434,525591558434,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5277619721
ITDP,,Ciudad de México,Ciudad de México,+52 (55) 3626-2964,525536262964,valid_format_only,Modern/official website found,https://mexico.itdp.org/,https://www.openstreetmap.org/node/5296567221
Consulado Honorario de Letonia,,Mexico,Mexico,+52 555 6627698,525556627698,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5296568822
Vecchio Fascino,Restaurante boutique,Extremadura Insurgentes,Extremadura Insurgentes,01 55 5598 8120,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5313787422
Morenos Tasting Room,,Ciudad de México,Ciudad de México,5571598388,525571598388,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329404822
Merendero Biarritz,Restaurante boutique,Ciudad de México,Ciudad de México,5555887791,525555887791,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329408723
Angelopolitano,Restaurante boutique,Ciudad de México,Ciudad de México,5563912121,525563912121,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329408724
Guzina Oaxaca,Restaurante boutique,Ciudad de México,Ciudad de México,5552821820,525552821820,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329431821
Los Sifones,Restaurante boutique,Ciudad de México,Ciudad de México,+5215555493890,525555493890,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329431921
La Buena Barra,Restaurante boutique,Ciudad de México,Ciudad de México,5552806699,525552806699,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329442026
Hilaria Gastrobar,,Ciudad de México,Ciudad de México,5555121559,525555121559,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329453821
Gelatoscopio,,Ciudad de México,Ciudad de México,5550866959,525550866959,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329509222
Publico,Restaurante boutique,Ciudad de México,Ciudad de México,5540001288,525540001288,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5329510922
SmartGrafic,,Ciudad de México,Ciudad de México,+52 55 70237559,525570237559,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5332101123
Postres y algo más,,Ciudad de México,Ciudad de México,01 55 5693 7295,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5339902611
La Bike Shop,,Mexico,Mexico,5575877092,525575877092,valid_format_only,Modern/official website found,labikeshop.mx,https://www.openstreetmap.org/node/5345190892
Garros Delicatessen,,Ciudad de México,Ciudad de México,55841918,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5384994959
Garros Galería Todo en Gatos,,Ciudad de México,Ciudad de México,55841918,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5384994960
Servicio de Transportes Eléctricos de la CDMX. Depósito de trolebuses.,,Ciudad de México,Ciudad de México,53190740,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5392711624
Grand San Francisco,,Ciudad de México,Ciudad de México,15204253,,invalid_phone,Modern/official website found,https://grandsanfrancisco.com.mx/,https://www.openstreetmap.org/node/5419517922
Casa Serra,,Ciudad de México,Ciudad de México,+52 55 57092102,525557092102,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5423478445
Quintonil,Restaurante boutique,Ciudad de México,Ciudad de México,044 5280 2680,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5431225256
San Miguel,,Ciudad de México,Ciudad de México,5555398186,525555398186,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5438777463
Balmori Roofbar,,Ciudad de México,Ciudad de México,+52 55 4507 9928,525545079928,valid_format_only,Modern/official website found,http://balmoriroma.com,https://www.openstreetmap.org/node/5441377369
La Casa de Las Enchiladas (Lago Alberto),Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 526 06693,525552606693,valid_format_only,Modern/official website found,https://www.lacasadelasenchiladas.com/,https://www.openstreetmap.org/node/5470111721
Hotel Ermita,,Ciudad de México,Ciudad de México,52716561,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5486499187
Hotel Turismo,,Ciudad de México,Ciudad de México,53550694,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5486502373
Psiquiatra,,Ciudad de México,Ciudad de México,5565767441,525565767441,valid_format_only,Modern/official website found,https://www.doctoralia.com.mx/medico/buchan+lopez+rafael-14878015,https://www.openstreetmap.org/node/5489602221
Brescia's,Restaurante boutique,Ciudad de México,Ciudad de México,55744138,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5495044224
Los Picositos,Restaurante boutique,Ciudad de México,Ciudad de México,26145645,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5503730521
Condonería Diversex,,Ciudad de México,Ciudad de México,+5215557098288,525557098288,valid_format_only,Modern/official website found,https://www.diversex.com.mx/,https://www.openstreetmap.org/node/5509017299
Testal,Restaurante boutique,Ciudad de México,Ciudad de México,+525555101358,525555101358,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5515383223
Serum,,Ciudad de México,Ciudad de México,62802962,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5520541528
FlowSuites Polanco,,Ciudad de México,polanco,+52 55 4123 7506,525541237506,valid_format_only,Modern/official website found,https://www.flowsuites.com/polanco,https://www.openstreetmap.org/node/5522995824
Tesla Mexico - Masaryk,,Ciudad de México,Ciudad de México,+525541637084,525541637084,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5523001423
El Scary Witches,,Ciudad de México,Ciudad de México,+52 55 7981 8530,525579818530,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5547896222
Editorial / Librería San Pablo,,Ciudad de México,Ciudad de México,(55) 5646 1052,525556461052,valid_format_only,Modern/official website found,https://www.sanpablo.com.mx/,https://www.openstreetmap.org/node/5553506323
Vulcanizadora lucero,,Ciudad de México,Ciudad de México,5576236036,525576236036,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5565236821
Farmacia Genéricos Eben Ezer,,Ciudad de México,Ciudad de México,01 55 7208 2010,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5582692188
INMUJERES Azcapozalco,,Ciudad de México,Ciudad de México,53539762,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5588764879
Casa de la Palabra José Emilio Pacheco,,Ciudad de México,Ciudad de México,55-3448-0520,525534480520,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5588808138
Casa Hogar Vicente García Torres,,Ciudad de México,Ciudad de México,3003-2200,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5588844555
Suntory del Valle,Restaurante boutique,Ciudad de México,Ciudad de México,5555369432,525555369432,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5590534621
Refaccionaria Mendoza Moctezuma,,Ciudad de México,Ciudad de México,(55) 5572 7575,525555727575,valid_format_only,Modern/official website found,http://refaccionariamendoza.com.mx,https://www.openstreetmap.org/node/5590534721
Hotel Milán,,Ciudad de México,Ciudad de México,+52 55 5584 0222,525555840222,valid_format_only,Modern/official website found,https://hotelmilan.com.mx/,https://www.openstreetmap.org/node/5593699721
La Cebolla Morada,Restaurante boutique,Ciudad de México,Ciudad de México,01 55 5908 9202,,invalid_phone,Modern/official website found,https://lacebollamorada.com/,https://www.openstreetmap.org/node/5596022485
La Rodante Pizzería,Restaurante boutique,Ciudad de México,Ciudad de México,01 55 4756 7414,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5596048022
"Grupo Reto de Apoyo a Mujeres con Cáncer, A.C",,Ciudad de México,Ciudad de México,5272-7514,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5597189684
"Productos y servicios Raimel, S.A. de C.V.",,Ciudad de México,Ciudad de México,53684652,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5609730973
The Basement Coffee,,Mexico,Mexico,+52 1 55 1329 8005,525513298005,valid_format_only,Only social/profile link found,www.facebook.com/TheBasementCoffee/,https://www.openstreetmap.org/node/5618552421
Grupo Arquitech,,Ciudad de México,Ciudad de México,5552771322,525552771322,valid_format_only,Modern/official website found,https://www.grupoarquitech.com.mx/,https://www.openstreetmap.org/node/5629662222
Bici Albatros,,Ciudad de México,Ciudad de México,5658-5591,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5637885555
Tintorería La Estrella,,Ciudad de México,Ciudad de México,56585665,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5643835535
La Canasta,Restaurante boutique,Ciudad de México,Ciudad de México,55498469,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5644573822
Origin Bike Lab,,Ciudad de México,Ciudad de México,55 7822 0889,525578220889,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5646243728
Aleman,,Ciudad de México,Ciudad de México,5573348329,525573348329,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5650643821
Sastrería Villegas,,Ciudad de México,Ciudad de México,55441448,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5659124437
Spa & Nails Fashion,,Ciudad de México,Ciudad de México,70456890,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5659139923
Marisquería La Glorieta,Restaurante boutique,Ciudad de México,Ciudad de México,70939316,,invalid_phone,Modern/official website found,www.marisquerialaglorieta.com.mx,https://www.openstreetmap.org/node/5667255337
Hospital Veterinario de Medicina Preventiva,Veterinaria,Ciudad de México,Ciudad de México,+525556052263,525556052263,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5667278593
Embajada de Bulgaria,,Mexico,Mexico,+52 55 5596 3283,525555963283,valid_format_only,Modern/official website found,https://www.mfa.bg/embassies/mexico,https://www.openstreetmap.org/node/5667949621
Instituto Federal de Telecomuniaciones,,Ciudad de México,Ciudad de México,525550154000,525550154000,valid_format_only,Modern/official website found,https://www.ift.org.mx/,https://www.openstreetmap.org/node/5668096221
Maratea Mx,Restaurante boutique,Ciudad de México,Del Carmen,+52 55 72605256,525572605256,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5678539021
TAMALES COYOACÁN,,Ciudad de México,Ciudad de México,5556968857,525556968857,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5686316922
Correos de México,,Ciudad de México,Ciudad de México,+5215555390698,525555390698,valid_format_only,Modern/official website found,https://www.correosdemexico.gob.mx,https://www.openstreetmap.org/node/5686317025
Living Room Bar,,Ciudad de México,Ciudad de México,+52 55 9138 1800,525591381800,valid_format_only,Modern/official website found,http://www.wmexicocity.com,https://www.openstreetmap.org/node/5718556537
Ahorra Combustible,,Ciudad de México,Ciudad de México,+52 55 5651 8321,525556518321,valid_format_only,Modern/official website found,https://AhorraCombustible.com.mx,https://www.openstreetmap.org/node/5721598421
kokun Daycare & Preschool,,Ciudad de México,Ciudad de México,+52 55 5280 7514,525552807514,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5732959036
See's Candies,,Ciudad de México,"Polanco, IV Secc, Miguel Hidalgo",55 5281 7872,525552817872,valid_format_only,Modern/official website found,https://chocolateshops.sees.com/mx-cmx/mexicocity/chocolate_shops_mexico-city_mx-cmx_int-mex1.html,https://www.openstreetmap.org/node/5769251836
Casa Pepe,,Ciudad de México,Ciudad de México,+52 55 4040 7997,525540407997,valid_format_only,Modern/official website found,https://casapepe.mx/casa-pepe-cdmx/,https://www.openstreetmap.org/node/5773151754
Biscottino,,Ciudad de México,Ciudad de México,+52 55 5280 2155,525552802155,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5774163738
Urban Spices,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 7045 0535,525570450535,valid_format_only,Modern/official website found,www.urnaspices.com,https://www.openstreetmap.org/node/5797528225
Fibroimagen,,Ciudad de México,Ciudad de México,015537271434,,invalid_phone,Modern/official website found,https://fibroimagen.com/,https://www.openstreetmap.org/node/5809269553
Casa Universitaria del Libro,,Ciudad de México,Ciudad de México,5555114468,525555114468,valid_format_only,Modern/official website found,https://casul.unam.mx/,https://www.openstreetmap.org/node/5825836158
Telmex,,Ciudad de México,Ciudad de México,01 800 523 2835,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5828107120
El Sitio,,Ciudad de México,Ciudad de México,01 55 5640 8028,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5833489385
Comercializadora Vinocors,,Venustiano Carranza,Venustiano Carranza,+52 55 5578 5649,525555785649,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5840582529
Suburbia,,Ciudad de México,Ciudad de México,+52 55 5542 9030,525555429030,valid_format_only,Modern/official website found,https://www.suburbia.com.mx/tienda/home,https://www.openstreetmap.org/node/5842139790
C&A,,Ciudad de México,Ciudad de México,+52 55 51300360,525551300360,valid_format_only,Modern/official website found,https://www.cyamoda.com/,https://www.openstreetmap.org/node/5842139806
Suburbia,,Ciudad de México,Ciudad de México,+52 55 5518 0003,525555180003,valid_format_only,Modern/official website found,https://www.suburbia.com.mx/tienda/home,https://www.openstreetmap.org/node/5842139811
Gambrinus,,Ciudad de México,Ciudad de México,+5215557590676,525557590676,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5844395605
Marie Stopes,,Ciudad de México,Ciudad de México,55430000,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5849530085
UTEC CFE VALLE DE MEXICO SUR,,Ciudad de México,Ciudad de México,5554904318,525554904318,valid_format_only,Modern/official website found,https://www.cfe.gob.mx/,https://www.openstreetmap.org/node/5851762385
Surasang,Restaurante boutique,Ciudad de México,Ciudad de México,5511-7929,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5854801828
Litografía Versant,,Ciudad de México,Ciudad de México,55492537,,invalid_phone,Modern/official website found,http://www.grupoversant.com,https://www.openstreetmap.org/node/5864446586
The Beauty & Relaxing SPA,,Ciudad de México,Ciudad de México,63088542,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5864446785
Consultorio Dental,Dental,Ciudad de México,Ciudad de México,62739641,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5864452286
SRE Medicina Alternativa,,Ciudd de México,Ciudd de México,01 55 55799896,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/5926817685
Por Siempre Vegana Taquería,,Ciudad de México,Ciudad de México,+52 55 6162 5359,525561625359,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5940928885
La Victoria,,Ciudad de México,Ciudad de México,5524699661,525524699661,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5949059685
La Pitahaya,Restaurante boutique,Ciudad de México,Ciudad de México,+525571592918,525571592918,valid_format_only,Modern/official website found,https://lapitahayavegana.mx/,https://www.openstreetmap.org/node/5984252685
u.to.pia,Restaurante boutique,Ciudad de México,Ciudad de México,+525559962209,525559962209,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5994478387
Maderas MATRI,,Iztacalco,Granjas México,55 5657 5050,525556575050,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/5996755799
Coordinación General de Educación Intercultural y Bilingüe (CGEIB) de la Secretaría de Educación Pública,,"Guadalupe Inn, Alvaro Obregon, CDMX","Guadalupe Inn, Alvaro Obregon, CDMX",01(55)3600–2511 x68556,,invalid_phone,Modern/official website found,https://eib.sep.gob.mx/,https://www.openstreetmap.org/node/6044772501
